CustomerKey,GeographyKey,CustomerALTERNATEkEY,FullName,Gender,City,Sales TerritoryKey
11458,16,AW00011458,Bianca Liu,Female,Springwood,9
11459,13,AW00011459,Tasha Deng,Female,Port Macquarie,9
11460,33,AW00011460,Melvin Chande,Male,Cranbourne,9
11461,6,AW00011461,Victor Jimenez,Male,Lavender Bay,9
11462,8,AW00011462,Laura Lin,Female,Matraville,9
11463,28,AW00011463,Alisha Beck,Female,Cloverdale,9
11464,38,AW00011464,Alejandro Huang,Male,South Melbourne,9
11465,23,AW00011465,Louis Luo,Male,Gold Coast,9
11466,6,AW00011466,Grant Tang,Male,Lavender Bay,9
11467,17,AW00011467,Arturo Zheng,Male,St. Leonards,9
11468,278,AW00011468,Jaclyn Andersen,Female,York,10
11469,278,AW00011469,Edwin Raji,Male,York,10
11470,177,AW00011470,Jay Suarez,Male,Stuttgart,8
11471,207,AW00011471,Latasha Suarez,Female,Chatou,7
11472,24,AW00011472,Kenneth Kumar,Male,Hawthorne,9
11473,221,AW00011473,Grace Henderson,Female,Drancy,7
11474,265,AW00011474,Melvin Xu,Male,Peterborough,10
11475,251,AW00011475,Cesar Subram,Male,London,10
11476,241,AW00011476,Erika Navarro,Female,Kirkby,10
11477,127,AW00011477,Tristan Hughes,Male,Darmstadt,8
11478,218,AW00011478,Billy Hernandez,Male,Sèvres,7
11479,182,AW00011479,Darryl Wu,Male,Saint Ouen,7
11480,224,AW00011480,Colleen Ma,Female,Tremblay-en-France,7
11481,156,AW00011481,Erica Hu,Female,Braunschweig,8
11482,272,AW00011482,Adrienne Torres,Female,Warrington,10
11483,199,AW00011483,Calvin Chande,Male,Paris,7
11484,171,AW00011484,Erick Sai,Male,Neunkirchen,8
11485,237,AW00011485,Donald Chandra,Male,Esher-Molesey,10
11486,117,AW00011486,Ariana Rogers,Female,Erlangen,8
11487,186,AW00011487,Morgan Jones,Female,Dunkerque,7
11488,256,AW00011488,Jermaine Lopez,Male,London,10
11489,262,AW00011489,Deborah Goel,Female,Oxford,10
11490,217,AW00011490,Danny Rubio,Male,Paris La Defense,7
11491,255,AW00011491,Andre Perez,Male,London,10
11492,115,AW00011492,Terrence Chander,Male,Eilenburg,8
11493,255,AW00011493,Dawn Wu,Female,London,10
11494,267,AW00011494,Jimmy Gutierrez,Male,Runcorn,10
11495,154,AW00011495,Francis Jimenez,Male,Bonn,8
11496,272,AW00011496,Gary Ortega,Male,Warrington,10
11497,261,AW00011497,Katrina Nath,Female,Newcastle upon Tyne,10
11498,49,AW00011498,Arturo Sun,Male,Cliffside,6
11499,311,AW00011499,Pedro Vance,Male,Concord,4
11500,52,AW00011500,Sarah Simmons,Female,Langley,6
11501,49,AW00011501,Brandy Chandra,Female,Cliffside,6
11502,63,AW00011502,Jared Peterson,Male,Shawnee,6
11503,312,AW00011503,Dennis Wu,Male,Coronado,4
11504,315,AW00011504,Jordan Baker,Female,Downey,4
11505,43,AW00011505,Jasmine Powell,Female,Burnaby,6
11506,60,AW00011506,Nicholas Brown,Male,Port Hammond,6
11507,69,AW00011507,Isabella Russell,Female,Victoria,6
11508,626,AW00011508,Elizabeth Wilson,Female,Lynnwood,1
11509,347,AW00011509,Roger Harui,Female,Novato,4
11510,54,AW00011510,Seth Roberts,Male,N. Vancouver,6
11511,543,AW00011511,Caleb Perry,Male,Lebanon,1
11512,59,AW00011512,Natalie Campbell,Female,Oak Bay,6
11513,62,AW00011513,Alyssa Howard,Female,Royal Oak,6
11514,642,AW00011514,Dalton Diaz,Male,Tacoma,1
11515,301,AW00011515,Shannon Huang,Female,Burbank,4
11516,310,AW00011516,Mya Gonzales,Female,Colma,4
11517,355,AW00011517,Katherine Bryant,Female,Redwood City,4
11518,545,AW00011518,Edward Washington,Male,Milwaukie,1
11519,49,AW00011519,Jerome Navarro,Male,Cliffside,6
11520,60,AW00011520,Jada Morgan,Female,Port Hammond,6
11521,644,AW00011521,Ariana Peterson,Female,Walla Walla,1
11522,546,AW00011522,Christian Hughes,Male,Oregon City,1
11523,54,AW00011523,Lucas Taylor,Male,N. Vancouver,6
11524,374,AW00011524,Alyssa Jackson,Female,Torrance,4
11525,543,AW00011525,Ariana Cook,Female,Lebanon,1
11526,70,AW00011526,Katherine Diaz,Female,Westminster,6
11527,361,AW00011527,Jenna Green,Female,San Gabriel,4
11528,325,AW00011528,Joan Washington,Female,Glendale,4
11529,547,AW00011529,Austin Bryant,Male,Portland,1
11530,54,AW00011530,Andrew Martinez,Male,N. Vancouver,6
11531,300,AW00011531,Nina Yuan,Female,Beverly Hills,4
11532,634,AW00011532,Lauren Miller,Female,Redmond,1
11533,280,AW00011533,Ebony Gill,Female,Birmingham,5
11534,337,AW00011534,Cameron Lewis,Male,Long Beach,4
11535,543,AW00011535,Devin Nelson,Male,Lebanon,1
11536,322,AW00011536,Logan Chow,Male,Fremont,4
11537,310,AW00011537,Dakota Ross,Male,Colma,4
11538,352,AW00011538,Nicole Taylor,Female,Palo Alto,4
11539,311,AW00011539,Justin Washington,Male,Concord,4
11540,312,AW00011540,Alberto Navarro,Male,Coronado,4
11541,547,AW00011541,Aidan Ross,Male,Portland,1
11542,278,AW00011542,Alejandro Tang,Male,York,10
11543,201,AW00011543,Sheena Chande,Female,Paris,7
11544,127,AW00011544,Joel Garcia,Male,Darmstadt,8
11545,200,AW00011545,Reginald Dominguez,Male,Paris,7
11546,189,AW00011546,Christine Chande,Female,Roubaix,7
11547,201,AW00011547,Cindy Sai,Female,Paris,7
11548,230,AW00011548,Raymond Sanchez,Male,Berkshire,10
11549,257,AW00011549,Crystal Liang,Female,London,10
11550,263,AW00011550,Deb Torres,Female,Oxford,10
11551,215,AW00011551,Shannon Alvarez,Male,Colombes,7
11552,135,AW00011552,Eddie Rubio,Male,Salzgitter,8
11553,266,AW00011553,Sharon Luo,Female,Reading,10
11554,224,AW00011554,Sydney Simmons,Female,Tremblay-en-France,7
11555,237,AW00011555,Alexandria Henderson,Female,Esher-Molesey,10
11556,271,AW00011556,Lucas Evans,Male,Warrington,10
11557,278,AW00011557,Felicia Ramos,Female,York,10
11558,276,AW00011558,Ivan Malhotra,Male,Woolston,10
11559,161,AW00011559,Frederick Subram,Male,Solingen,8
11560,248,AW00011560,Whitney Srini,Female,London,10
11561,159,AW00011561,Briana Dominguez,Female,München,8
11562,158,AW00011562,Jarrod Gonzalez,Male,Leipzig,8
11563,247,AW00011563,Cesar Srini,Male,London,10
11564,146,AW00011564,Jorge Liang,Male,Frankfurt am Main,8
11565,229,AW00011565,Erik Diaz,Male,Berks,10
11566,226,AW00011566,April Shan,Female,Cergy,7
11567,165,AW00011567,Carla Perez,Female,Berlin,8
11568,236,AW00011568,Alexia Foster,Female,Cheltenham,10
11569,274,AW00011569,Troy Malhotra,Male,West Sussex,10
11570,124,AW00011570,Kristin Andersen,Female,Berlin,8
11571,183,AW00011571,Joel Sai,Male,Orleans,7
11572,186,AW00011572,Billy Moreno,Male,Dunkerque,7
11573,276,AW00011573,Meagan Subram,Female,Woolston,10
11574,274,AW00011574,Karla Luo,Female,West Sussex,10
11575,243,AW00011575,Jackson Campbell,Male,Leeds,10
11576,185,AW00011576,Micah Zhu,Male,Croix,7
11577,194,AW00011577,Janet Serrano,Female,Paris,7
11578,222,AW00011578,Trisha Huang,Female,Pantin,7
11579,272,AW00011579,Clayton Beck,Male,Warrington,10
11580,230,AW00011580,Melvin Raje,Male,Berkshire,10
11581,193,AW00011581,Cindy Jordan,Female,Paris,7
11582,222,AW00011582,Claudia Ma,Female,Pantin,7
11583,207,AW00011583,Karla Xu,Female,Chatou,7
11584,171,AW00011584,Devin Carter,Male,Neunkirchen,8
11585,231,AW00011585,Kari Perez,Female,Billericay,10
11586,278,AW00011586,Alberto Romero,Male,York,10
11587,184,AW00011587,Kevin Bryant,Male,Metz,7
11588,223,AW00011588,Candace Mehta,Female,Saint-Denis,7
11589,257,AW00011589,Ebony Malhotra,Female,London,10
11590,221,AW00011590,Erika Diaz,Female,Drancy,7
11591,209,AW00011591,Stacey Lu,Female,Versailles,7
11592,198,AW00011592,Darrell Raji,Male,Paris,7
11593,183,AW00011593,Armando Moreno,Male,Orleans,7
11594,213,AW00011594,Corey Goel,Male,Verrieres Le Buisson,7
11595,117,AW00011595,Sebastian Howard,Male,Erlangen,8
11596,267,AW00011596,Roger Raje,Male,Runcorn,10
11597,225,AW00011597,Janelle Chandra,Female,Orly,7
11598,174,AW00011598,Meredith Ruiz,Female,Saarbrücken,8
11599,211,AW00011599,Melody Diaz,Female,Les Ulis,7
11600,218,AW00011600,Linda Rubio,Female,Sèvres,7
11601,209,AW00011601,Ivan Raman,Male,Versailles,7
11602,135,AW00011602,Larry Gill,Male,Salzgitter,8
11603,244,AW00011603,Geoffrey Gonzalez,Male,London,10
11604,275,AW00011604,Edgar Sanchez,Male,Wokingham,10
11605,176,AW00011605,Heidi Subram,Female,Stuttgart,8
11606,212,AW00011606,Melody Ramos,Female,Morangis,7
11607,202,AW00011607,Clinton Moreno,Male,Paris,7
11608,217,AW00011608,Cesar Madan,Male,Paris La Defense,7
11609,277,AW00011609,Eugene Ye,Male,York,10
11610,269,AW00011610,Blake Collins,Male,Stoke-on-Trent,10
11611,183,AW00011611,Ernest Lin,Male,Orleans,7
11612,230,AW00011612,Keith Andersen,Male,Berkshire,10
11613,158,AW00011613,Meredith Prasad,Female,Leipzig,8
11614,172,AW00011614,Katrina Sharma,Female,Offenbach,8
11615,242,AW00011615,Dwayne Navarro,Male,Lancaster,10
11616,260,AW00011616,Casey Nath,Female,Milton Keynes,10
11617,326,AW00011617,Sean Brooks,Male,Grossmont,4
11618,49,AW00011618,Brian Ramirez,Male,Cliffside,6
11619,69,AW00011619,Sierra Young,Female,Victoria,6
11620,609,AW00011620,Megan Rodriguez,Female,Bellingham,1
11621,611,AW00011621,Leah She,Female,Bremerton,1
11622,623,AW00011622,Gabriel Allen,Male,Kirkland,1
11623,322,AW00011623,Angela Perry,Female,Fremont,4
11624,339,AW00011624,Ryan Smith,Male,Mill Valley,4
11625,352,AW00011625,Zachary Moore,Male,Palo Alto,4
11626,360,AW00011626,Destiny Rogers,Female,San Francisco,4
11627,372,AW00011627,Dalton Gray,Male,Spring Valley,4
11628,298,AW00011628,Mariah Wood,Female,Bellflower,4
11629,345,AW00011629,Isaiah Wright,Male,Newport Beach,4
11630,637,AW00011630,Haley Powell,Female,Seattle,1
11631,52,AW00011631,Antonio Bennett,Male,Langley,6
11632,51,AW00011632,Alexandra Jenkins,Female,Langford,6
11633,612,AW00011633,Thomas Anderson,Male,Burien,1
11634,633,AW00011634,Samuel Collins,Male,Puyallup,1
11635,300,AW00011635,Darrell Chande,Male,Beverly Hills,4
11636,314,AW00011636,Kimberly Cox,Female,Daly City,4
11637,338,AW00011637,Morgan Hernandez,Female,Los Angeles,4
11638,339,AW00011638,Antonio Powell,Male,Mill Valley,4
11639,339,AW00011639,Angelica Perry,Female,Mill Valley,4
11640,51,AW00011640,Chloe Wilson,Female,Langford,6
11641,49,AW00011641,James Chen,Male,Cliffside,6
11642,59,AW00011642,Morgan Hughes,Female,Oak Bay,6
11643,612,AW00011643,Naomi Munoz,Female,Burien,1
11644,634,AW00011644,Charles Torres,Male,Redmond,1
11645,548,AW00011645,Gabriella Turner,Female,Salem,1
11646,612,AW00011646,Anna Foster,Female,Burien,1
11647,49,AW00011647,Randy Wu,Male,Cliffside,6
11648,307,AW00011648,Kevin Scott,Male,Chula Vista,4
11649,345,AW00011649,Ian White,Male,Newport Beach,4
11650,325,AW00011650,Caleb Hayes,Male,Glendale,4
11651,49,AW00011651,Patricia Garcia,Female,Cliffside,6
11652,68,AW00011652,Samuel Russell,Male,Vancouver,6
11653,543,AW00011653,Sydney Peterson,Female,Lebanon,1
11654,298,AW00011654,Ariana Sanchez,Female,Bellflower,4
11655,311,AW00011655,Tamara Sharma,Female,Concord,4
11656,329,AW00011656,Katelyn Perez,Female,Imperial Beach,4
11657,347,AW00011657,Megan Cox,Female,Novato,4
11658,348,AW00011658,Robert Mitchell,Male,Oakland,4
11659,66,AW00011659,Miguel Adams,Male,Sooke,6
11660,60,AW00011660,Miranda Gonzales,Female,Port Hammond,6
11661,49,AW00011661,Jeremiah James,Male,Cliffside,6
11662,545,AW00011662,Ethan Kumar,Male,Milwaukie,1
11663,644,AW00011663,Seth Williams,Male,Walla Walla,1
11664,302,AW00011664,Alyssa Morgan,Female,Burlingame,4
11665,307,AW00011665,Janet Dominguez,Female,Chula Vista,4
11666,374,AW00011666,Angel Baker,Male,Torrance,4
11667,644,AW00011667,Blake Moore,Male,Walla Walla,1
11668,300,AW00011668,Jada Collins,Female,Beverly Hills,4
11669,642,AW00011669,Isabella Simmons,Female,Tacoma,1
11670,326,AW00011670,Jacqueline Perry,Female,Grossmont,4
11671,316,AW00011671,Jessica Brown,Female,El Cajon,4
11672,300,AW00011672,Chad Jai,Male,Beverly Hills,4
11673,612,AW00011673,Susan Ye,Female,Burien,1
11674,385,AW00011674,Morgan Rogers,Female,Woodland Hills,4
11675,616,AW00011675,Devin Martinez,Male,Everett,1
11676,475,AW00011676,Alan Hu,Male,Branch,3
11677,50,AW00011677,Charles Walker,Male,Haney,6
11678,654,AW00011678,Johnny Chavez,Male,Cheyenne,1
11679,633,AW00011679,Dalton Richardson,Male,Puyallup,1
11680,634,AW00011680,Kaylee Nelson,Female,Redmond,1
11681,641,AW00011681,Abigail Jones,Female,Spokane,1
11682,642,AW00011682,Kaitlyn Hall,Female,Tacoma,1
11683,316,AW00011683,Greg Taylor,Male,El Cajon,4
11684,634,AW00011684,Devin Parker,Male,Redmond,1
11685,545,AW00011685,Jose Griffin,Male,Milwaukie,1
11686,325,AW00011686,Luke Edwards,Male,Glendale,4
11687,331,AW00011687,Cody Torres,Male,La Jolla,4
11688,638,AW00011688,Victoria Morris,Female,Sedro Woolley,1
11689,614,AW00011689,Ian Diaz,Male,Edmonds,1
11690,632,AW00011690,Caroline Butler,Female,Port Orchard,1
11691,329,AW00011691,Kaitlyn Wilson,Female,Imperial Beach,4
11692,301,AW00011692,Caleb Gonzales,Male,Burbank,4
11693,50,AW00011693,Hailey Diaz,Female,Haney,6
11694,310,AW00011694,Jonathon Ortega,Male,Colma,4
11695,300,AW00011695,Logan Campbell,Male,Beverly Hills,4
11696,642,AW00011696,Mackenzie Campbell,Female,Tacoma,1
11697,348,AW00011697,Eduardo Lee,Male,Oakland,4
11698,53,AW00011698,Jackson Wright,Male,Metchosin,6
11699,644,AW00011699,Chase Peterson,Male,Walla Walla,1
11700,385,AW00011700,Xavier Richardson,Male,Woodland Hills,4
11701,347,AW00011701,David Hayes,Male,Novato,4
11702,302,AW00011702,Jenny Zhou,Female,Burlingame,4
11703,331,AW00011703,Kaylee Baker,Female,La Jolla,4
11704,368,AW00011704,Evan Hernandez,Male,Santa Cruz,4
11705,385,AW00011705,Brooke Richardson,Female,Woodland Hills,4
11706,302,AW00011706,Blake Perez,Male,Burlingame,4
11707,385,AW00011707,Natalie Cook,Female,Woodland Hills,4
11708,336,AW00011708,Elizabeth Weisman,Female,Lincoln Acres,4
11709,69,AW00011709,Hailey Collins,Female,Victoria,6
11710,331,AW00011710,Zoe Ramirez,Female,La Jolla,4
11711,54,AW00011711,Daniel Davis,Male,N. Vancouver,6
11712,50,AW00011712,Shelby Rogers,Female,Haney,6
11713,623,AW00011713,Kyle Zhang,Male,Kirkland,1
11714,359,AW00011714,Alexandria Long,Female,San Diego,4
11715,361,AW00011715,Chloe Robinson,Female,San Gabriel,4
11716,314,AW00011716,Evan Kelly,Male,Daly City,4
11717,539,AW00011717,Marcus Jones,Male,Corvallis,1
11718,546,AW00011718,Sarah Jones,Female,Oregon City,1
11719,49,AW00011719,Blake Green,Male,Cliffside,6
11720,359,AW00011720,Morgan Morris,Female,San Diego,4
11721,336,AW00011721,Jennifer Alexander,Female,Lincoln Acres,4
11722,609,AW00011722,Julian Hughes,Male,Bellingham,1
11723,64,AW00011723,Luke Coleman,Male,Shawnee,6
11724,65,AW00011724,Jason Carter,Male,Shawnee,6
11725,612,AW00011725,Jose Li,Male,Burien,1
11726,612,AW00011726,Micah Liang,Male,Burien,1
11727,343,AW00011727,Benjamin Taylor,Male,National City,4
11728,553,AW00011728,Logan White,Male,Woodburn,1
11729,623,AW00011729,Caleb Campbell,Male,Kirkland,1
11730,634,AW00011730,Emma Torres,Female,Redmond,1
11731,302,AW00011731,Tanya Gill,Female,Burlingame,4
11732,525,AW00011732,Erick Sanchez,Male,Cincinnati,2
11733,311,AW00011733,Kristi Schmidt,Female,Concord,4
11734,312,AW00011734,Omar Chen,Male,Coronado,4
11735,626,AW00011735,Sydney Gray,Female,Lynnwood,1
11736,322,AW00011736,Sebastian Sanchez,Male,Fremont,4
11737,355,AW00011737,Megan Martin,Female,Redwood City,4
11738,59,AW00011738,Elijah Alexander,Male,Oak Bay,6
11739,65,AW00011739,Aaron King,Male,Shawnee,6
11740,68,AW00011740,Jan Hall,Female,Vancouver,6
11741,307,AW00011741,Tamara Chander,Female,Chula Vista,4
11742,355,AW00011742,Edward Lewis,Male,Redwood City,4
11743,372,AW00011743,Chase Kelly,Male,Spring Valley,4
11744,372,AW00011744,Stephanie Campbell,Female,Spring Valley,4
11745,644,AW00011745,Allison Gonzalez,Female,Walla Walla,1
11746,642,AW00011746,Seth Brooks,Male,Tacoma,1
11747,614,AW00011747,Destiny Davis,Female,Edmonds,1
11748,69,AW00011748,Blake Hill,Male,Victoria,6
11749,2,AW00011749,Eduardo Jackson,Male,Coffs Harbour,9
11750,10,AW00011750,Latoya She,Female,Newcastle,9
11751,36,AW00011751,Victoria Gonzales,Female,Melton,9
11752,4,AW00011752,Lauren Bryant,Female,Goulburn,9
11753,2,AW00011753,Felicia Ortega,Female,Coffs Harbour,9
11754,7,AW00011754,Janet Ortega,Female,Malabar,9
11755,25,AW00011755,Willie Pal,Male,Hervey Bay,9
11756,17,AW00011756,Linda Ortega,Female,St. Leonards,9
11757,33,AW00011757,Vincent Cai,Male,Cranbourne,9
11758,3,AW00011758,Colin Yuan,Male,Darlinghurst,9
11759,28,AW00011759,Dawn Nath,Female,Cloverdale,9
11760,29,AW00011760,Melody Moreno,Female,Findon,9
11761,31,AW00011761,Edgar Mehta,Male,Hobart,9
11762,19,AW00011762,Randall Gomez,Male,Wollongong,9
11763,16,AW00011763,Ross Fernandez,Male,Springwood,9
11764,10,AW00011764,Jessie Ramos,Female,Newcastle,9
11765,11,AW00011765,Marc Torres,Male,North Ryde,9
11766,38,AW00011766,Candace Raman,Female,South Melbourne,9
11767,24,AW00011767,Meagan Madan,Female,Hawthorne,9
11768,30,AW00011768,Clayton Nara,Male,Perth,9
11769,55,AW00011769,Haley Hernandez,Female,Newton,6
11770,607,AW00011770,Peter Nara,Male,Ballard,1
11771,627,AW00011771,Isaac Rivera,Male,Marysville,1
11772,642,AW00011772,Cameron Moore,Male,Tacoma,1
11773,316,AW00011773,Gavin Diaz,Male,El Cajon,4
11774,343,AW00011774,Emma Sanchez,Female,National City,4
11775,352,AW00011775,Sierra Roberts,Female,Palo Alto,4
11776,368,AW00011776,Seth Mitchell,Male,Santa Cruz,4
11777,302,AW00011777,Miranda Long,Female,Burlingame,4
11778,638,AW00011778,Haley Henderson,Female,Sedro Woolley,1
11779,553,AW00011779,Sarah Jackson,Female,Woodburn,1
11780,614,AW00011780,Jessica Alexander,Female,Edmonds,1
11781,314,AW00011781,Carlos Gray,Male,Daly City,4
11782,301,AW00011782,Barbara Jai,Female,Burbank,4
11783,359,AW00011783,Sara Mitchell,Female,San Diego,4
11784,53,AW00011784,Jose Turner,Male,Metchosin,6
11785,607,AW00011785,Theodore Diaz,Male,Ballard,1
11786,634,AW00011786,Ian Murphy,Male,Redmond,1
11787,301,AW00011787,Jerry Nath,Male,Burbank,4
11788,338,AW00011788,Destiny James,Female,Los Angeles,4
11789,343,AW00011789,Bailey Phillips,Female,National City,4
11790,307,AW00011790,Timothy Gonzalez,Male,Chula Vista,4
11791,641,AW00011791,Chase Morgan,Male,Spokane,1
11792,310,AW00011792,Alexia Perry,Female,Colma,4
11793,301,AW00011793,Xavier Rogers,Male,Burbank,4
11794,334,AW00011794,Lauren Ross,Female,Lakewood,4
11795,315,AW00011795,Nicole Thomas,Female,Downey,4
11796,315,AW00011796,Isabel Jenkins,Female,Downey,4
11797,348,AW00011797,Devin Coleman,Male,Oakland,4
11798,611,AW00011798,Brendan Chande,Male,Bremerton,1
11799,612,AW00011799,Jessie Wang,Male,Burien,1
11800,536,AW00011800,Jennifer Baker,Female,Beaverton,1
11801,536,AW00011801,Aaron Sharma,Male,Beaverton,1
11802,59,AW00011802,Madison Taylor,Female,Oak Bay,6
11803,631,AW00011803,Jan Hernandez,Female,Olympia,1
11804,634,AW00011804,Haley Turner,Female,Redmond,1
11805,300,AW00011805,Richard Green,Male,Beverly Hills,4
11806,302,AW00011806,Jennifer Stewart,Female,Burlingame,4
11807,343,AW00011807,Lucas Baker,Male,National City,4
11808,54,AW00011808,James Parker,Male,N. Vancouver,6
11809,300,AW00011809,Juan Gray,Male,Beverly Hills,4
11810,611,AW00011810,Antonio Washington,Male,Bremerton,1
11811,310,AW00011811,Abigail Brooks,Female,Colma,4
11812,644,AW00011812,Andrew Rodriguez,Male,Walla Walla,1
11813,552,AW00011813,Mary Patterson,Female,W. Linn,1
11814,542,AW00011814,Dalton Morgan,Male,Lake Oswego,1
11815,642,AW00011815,Hannah Patterson,Female,Tacoma,1
11816,300,AW00011816,Joe Torres,Male,Beverly Hills,4
11817,310,AW00011817,Morgan Miller,Female,Colma,4
11818,312,AW00011818,Daniel Garcia,Male,Coronado,4
11819,616,AW00011819,Jose Lal,Male,Everett,1
11820,69,AW00011820,Katelyn Lopez,Female,Victoria,6
11821,300,AW00011821,Austin Johnson,Male,Beverly Hills,4
11822,336,AW00011822,Rohinton Wadia,Female,Lincoln Acres,4
11823,53,AW00011823,Morgan Turner,Female,Metchosin,6
11824,55,AW00011824,Jill Martin,Female,Newton,6
11825,298,AW00011825,Aimee She,Female,Bellflower,4
11826,300,AW00011826,Jessie Alonso,Female,Beverly Hills,4
11827,55,AW00011827,Sara Baker,Female,Newton,6
11828,545,AW00011828,Katherine Martinez,Female,Milwaukie,1
11829,637,AW00011829,Sophia Campbell,Female,Seattle,1
11830,336,AW00011830,Taylor Garcia,Female,Lincoln Acres,4
11831,358,AW00011831,Christian Ross,Male,San Carlos,4
11832,644,AW00011832,Zoe Murphy,Female,Walla Walla,1
11833,59,AW00011833,Oscar Price,Male,Oak Bay,6
11834,339,AW00011834,Fernando Flores,Male,Mill Valley,4
11835,53,AW00011835,Elijah Russell,Male,Metchosin,6
11836,616,AW00011836,Garrett Travers,Male,Everett,1
11837,360,AW00011837,Haley Alexander,Female,San Francisco,4
11838,536,AW00011838,Justin Rodriguez,Male,Beaverton,1
11839,369,AW00011839,Tyler Brown,Male,Santa Monica,4
11840,336,AW00011840,Julian Patterson,Male,Lincoln Acres,4
11841,52,AW00011841,Sean Nelson,Male,Langley,6
11842,631,AW00011842,Justin Wilson,Male,Olympia,1
11843,536,AW00011843,Christy Nara,Female,Beaverton,1
11844,307,AW00011844,Michele Alvarez,Female,Chula Vista,4
